He is going places.

43.614228631866105,7.071332931518555,117.0

43.608562241615466,6.977375658804848,105.0
43.60869407585232,6.978119129212586,108.9
43.60882590980023,6.978862599620324,109.0
43.60897971570759,6.978194993539907,108.6
43.609133521221636,6.97752738745949,105.6
43.60882590980023,6.977406004535776,105.0
43.60851829680563,6.977284621612064,104.5
43.606936262268924,6.977132892957424,103.5

43.60774649454496,6.9788759137483245,106.9
43.60865484040825,6.979076373154909,109.3
43.60956317255411,6.979276832561492,109.2
43.60974873934475,6.979317785584206,109.7
43.609254368135296,6.97925709412235,109.0
43.608759992862396,6.979196402660494,109.5
43.608749006699085,6.979681934355343,110.1
43.60873802053374,6.980167466050192,111.4
43.60817772344085,6.9801219474538,109.1
43.60761742112867,6.9800764288574095,109.6

43.60807874751808,6.9807772641997685,111.9
43.60849632438868,6.981411641018243,112.9
43.60825462727241,6.981821308385772,112.8
43.608012929184916,6.982230975753302,112.5
43.60777123012623,6.981897172713093,111.0
43.607529530096315,6.981563369672883,110.1
43.607749257436375,6.981229566632675,111.2
43.60796898397376,6.980895763592466,111.1

43.60847027169488,6.982536810406903,113.9
43.60795595751409,6.982884597640415,114.8
43.60744163893557,6.9832323848739275,119.1
43.60796898397379,6.983642052241437,119.6
43.60849632438868,6.984051719608947,122.6
43.608001942885146,6.984309658321836,121.9
43.607507557318165,6.984567597034724,126.6
43.60822166849949,6.984962091536789,129.4
43.60893577120275,6.985356586038853,148.6

43.60737572048071,6.986995255508971,141.1
43.60816673717116,6.987071119836291,169.5
43.60895774345917,6.987146984163611,180.6
43.60895774345917,6.987890454571349,180.7
43.60895774345917,6.988633924979087,179.8
43.60818870970851,6.988588406382695,160.8
43.6074196661253,6.988542887786302,154.5

43.60676047808523,6.99112227491515,181.1
43.60694724876334,6.9906367432203,175.9
43.60713401886153,6.990151211525451,166.3
43.6077272847385,6.990136038659988,167.5
43.60832054476409,6.990120865794524,171.8
43.60854026921458,6.989832581350708,176.0
43.608759992862396,6.98954429690689,179.4
43.60899070182879,6.989938791408956,189.1
43.609221409910226,6.99033328591102,196.4
43.60986958502237,6.990424323103803,206.9
43.61051775314936,6.990515360296588,208.1
43.61077042696763,6.990909854798654,204.5
43.61102309972437,6.9913043493007185,204.8

43.606936262268924,6.993155438887332,174.0
